Year,Trifd,Frs_id,Facility,Street_address,City,County,State,Zip,Latitude,Longitude,Company_name,Federal_facility,Industry_sector,Chemical,Carcinogen
2021,28638CHMCLPOBOX,110000350913.0,RPM WOOD FINISHES GROUP INC,3194 HICKORY BLVD,HUDSON,CALDWELL,NC,28638,35.84148,-81.46758,RPM INTERNATIONAL INC,NO,Chemicals,Methyl isobutyl ketone,YES
2021,28456FDRLPRIEGE,110009719304.0,INTERNATIONAL PAPER RIEGELWOOD MILL,865 JOHN L.RIEGEL RD,RIEGELWOOD,COLUMBUS,NC,28456,34.3522,-78.2125,INTERNATIONAL PAPER CO,NO,Paper,Lead  And Lead Compounds,NO
2021,28716CHMPNMAINS,110009846480.0,BLUE RIDGE PAPER PRODUCTS LLC,175 MAIN ST,CANTON,HAYWOOD,NC,28716,35.5349,-82.8421,EVERGREEN PACKAGING GROUP,NO,Paper,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO
2021,27042HLSTDHWY31,110009844865.0,WIELAND COPPER PRODUCTS LLC,3990 US 311 HWY N,PINE HALL,STOKES,NC,27042,36.342778,-80.044166,WIELAND HOLDINGS INC,NO,Primary Metals,Copper,NO
2021,27870CHMPNNORTH,110037266990.0,WESTROCK KRAFT PAPER LLC,100 GASTON RD,ROANOKE RAPIDS,HALIFAX,NC,27870,36.476037,-77.643173,WESTROCK CO,NO,Paper,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO
2021,27565CRTNT200CE,110000347018.0,CERTAINTEED CORP.,200 CERTAINTEED RD,OXFORD,GRANVILLE,NC,27565,36.293789,-78.615014,SAINT-GOBAIN CORP,NO,Petroleum,"Benzo[g,h,i]perylene",NO
2021,27806TXSGLHIGHW,110000586376.0,PCS PHOSPHATE CO INC,1530 NC HWY 306 S,AURORA,BEAUFORT,NC,27806,35.37745,-76.778816,POTASH HOLDING CO INC,NO,Chemicals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO
2021,28307DPTFRDIREC,110064176877.0,U.S. ARMY FORT BRAGG,DPW ENV COMPLIANCE BRANCH BLDG 3-1137 REILLY RD,FORT BRAGG,CUMBERLAND,NC,28310,35.15705,-79.00036,US DEPARTMENT OF DEFENSE,YES,Other,Phosphorus (yellow or white),NO
2021,28328THLND424RA,110000349846.0,SMITHFIELD-CLINTON,424 E RAILROAD RD,CLINTON,SAMPSON,NC,28328,34.994252,-78.313318,UNITED GLOBAL FOODS US HOLDINGS INC,NO,Food,Ammonia,NO
2021,28677CLRKQI77I4,110010283996.0,CLARK EQUIPMENT DBA DOOSAN INFRACORE CONSTRUCTION EQUIPMENT,1293 GLENWAY DR,STATESVILLE,IREDELL,NC,28625,35.81027,-80.86413,NA,NO,Machinery,Nickel,YES
2021,27330STNDY2609C,110000346359.0,MOEN INC,2609 COX MILL RD,SANFORD,LEE,NC,27332,35.45538,-79.10586,FORTUNE BRANDS HOME & SECURITY INC,NO,Fabricated Metals,Lead,YES
2021,27581SRMYN539RB,110037143490.0,U.S. ARMY NATIONAL GUARD CAMP BUTNER RANGE,539 ROBERTS CHAPEL RD,STEM,GRANVILLE,NC,27581,36.181877,-78.793791,US DEPARTMENT OF DEFENSE,YES,Other,Lead  And Lead Compounds,NO
2021,27102JHNSN2701W,110000345270.0,CLARIOS LLC,2701 JOHNSON CONTROLS DR,KERNERSVILLE,FORSYTH,NC,27284,36.11901,-80.16126,CLARIOS LLC,NO,Electrical Equipment,Antimony  And Antimony Compounds,NO
2021,28603CNTRY42012,110009717869.0,CENTURY FURNITURE CASEGOODS PLANT NO 1,420 12TH ST NW,HICKORY,CATAWBA,NC,28601,35.737818,-81.360176,RHF INVESTMENTS INC,NO,Furniture,n-Butyl alcohol,NO
2021,27922NCRST1505R,110024423131.0,NUCOR STEEL HERTFORD COUNTY,1505 RIVER RD,COFIELD,HERTFORD,NC,27922,36.355216,-76.81115,NUCOR CORP,NO,Primary Metals,Manganese  And Manganese Compounds,NO
2021,28645LNRMR1658N,110009719199.0,LENOIR MIRROR CO,401 KINCAID ST SW,LENOIR,CALDWELL,NC,28645,35.871765,-81.516106,NA,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,2817WTRNGL296US,110031274323.0,TRIANGLE BRICK-WADESBORO,2960 US HIGHWAY 52 N,WADESBORO,ANSON,NC,28170,35.019923,-80.087889,TRIANGLE BRICK CO,NO,Nonmetallic Mineral Product,Manganese compounds,NO
2021,28208SHLND3930G,110000349329.0,NEXEO SOLUTIONS LLC,3930 GLENWOOD DR,CHARLOTTE,MECKLENBURG,NC,28208,35.2511,-80.8855,UNIVAR SOLUTIONS USA INC,NO,Chemical Wholesalers,n-Butyl alcohol,NO
2021,27262NVCHM201OL,110000345886.0,ENNIS-FLINT INC - HIGH POINT FACILITY,201 OLD THOMASVILLE RD,HIGH POINT,GUILFORD,NC,27260,35.93417,-80.02944,ENNIS-FLINT INC,NO,Chemicals,Butyl acrylate,NO
2021,2865WJLDWN25LAN,110060257225.0,JELD-WEN COMPOSITES-NORTH WILKESBORO,205 LANES DR,NORTH WILKESBORO,WILKES,NC,28659,36.191642,-81.088877,JELD-WEN INC,NO,Plastics and Rubber,Styrene,YES
2021,28387NGRSL1725U,110001492992.0,INGERSOLL RAND,1725 US HWY 1 N,SOUTHERN PINES,MOORE,NC,28387,35.189722,-79.387049,INGERSOLL-RAND CO,NO,Machinery,Lead,YES
2021,2855WSWMRH5126H,110054270114.0,S&W MOREHEAD CITY,5161 BUSINESS DR,MOREHEAD CITY,CARTERET,NC,28557,34.73726,-76.80405,TITAN AMERICA LLC,NO,Nonmetallic Mineral Product,Lead,YES
2021,28655STRND114IN,110000351155.0,HEXION INC - MORGANTON FACILITY,114 IND US TRIAL BLVD,MORGANTON,BURKE,NC,28655,35.7305,-81.749667,HEXION HOLDINGS CORP,NO,Chemicals,Methanol,NO
2021,28716CHMPNMAINS,110009846480.0,BLUE RIDGE PAPER PRODUCTS LLC,175 MAIN ST,CANTON,HAYWOOD,NC,28716,35.5349,-82.8421,EVERGREEN PACKAGING GROUP,NO,Paper,Vanadium compounds,NO
2021,27559CHMBNSTATE,110000346965.0,ARCLIN USA LLC,790 CORINTH RD,MONCURE,CHATHAM,NC,27559,35.603333,-79.048889,ARCLIN INC,NO,Chemicals,Formaldehyde,YES
2021,27894XPRTL2400S,110024422828.0,ALLIANCE ONE INTERNATIONAL INC,2400 STANTONSBURG RD,WILSON,WILSON,NC,27894,35.690995,-77.89079,PYXUS INTERNATIONAL INC,NO,Tobacco,Lead,YES
2021,2740WGRNSB1124S,110070070851.0,GREENSBORO PLANT,1124 S HOLDEN RD,GREENSBORO,GUILFORD,NC,27407,36.05822,-79.84236,RUSSELL STANDARD CORP,NO,Petroleum,Polycyclic aromatic compounds,YES
2021,28461CGNTR1281C,110043787783.0,CPI USA NORTH CAROLINA LLC,1281 POWERHOUSE DR,SOUTHPORT,BRUNSWICK,NC,28461,33.94303,-78.009397,CAPITAL POWER INC,NO,Electric Utilities,Dioxin and dioxin-like compounds,YES
2021,2811WHRSHD484HI,110055619399.0,AMERICAN ZINC PRODUCTS LLC,484 HICKS GROVE RD,MOORESBORO,RUTHERFORD,NC,28114,35.191023,-81.849132,METALS RECOVERY HOLDINGS LLC,NO,Primary Metals,Manganese compounds,NO
2021,27603SFTYK6225O,110000615111.0,SAFETY-KLEEN SYSTEMS RALEIGH (RAL),125 SOMMERVILLE PARK RD,RALEIGH,WAKE,NC,27603,35.694679,-78.652937,CLEAN HARBORS INC,NO,Hazardous Waste,Polycyclic aromatic compounds,YES
2021,28655STRND114IN,110000351155.0,HEXION INC - MORGANTON FACILITY,114 IND US TRIAL BLVD,MORGANTON,BURKE,NC,28655,35.7305,-81.749667,HEXION HOLDINGS CORP,NO,Chemicals,Formaldehyde,YES
2021,2725WNDLRX932EA,110056968456.0,INDULOR AMERICA LP,932 E ELM ST,GRAHAM,ALAMANCE,NC,27253,36.08125,-79.38037,NA,NO,Chemicals,Butyl acrylate,NO
2021,27115DRYFR2221P,110000345485.0,DFA DAIRY BRANDS FLUID LLC DBA PET DAIRY,2221 N PATTERSON AVE,WINSTON SALEM,FORSYTH,NC,27105,36.11747,-80.241629,DAIRY FARMERS OF AMERICA INC,NO,Food,Nitric acid,NO
2021,2754WRGSKN6835F,110069311159.0,ARGOS KNIGHTDALE CONCRETE PLANT,6835 FORESTVILLE RD,KNIGHTDALE,WAKE,NC,27545,35.80958,-78.48821,ARGOS USA CORP,NO,Nonmetallic Mineral Product,Lead,YES
2021,2836WSCTLNPELLD,110070795818.0,SCOTLAND COUNTY FEED MILL,PELL DR,MAXTON,SCOTLAND,NC,28364,34.764203,-79.368579,MOUNTAIRE FARMS INC,NO,Food,Zinc compounds,NO
2021,27101TRCRP1690L,110000345252.0,THE HARRIS PRODUCTS GROUP/WINSTON SALEM,1690 LOWERY ST,WINSTON SALEM,FORSYTH,NC,27101,36.093,-80.222,THE LINCOLN ELECTRIC CO,NO,Primary Metals,Copper,NO
2021,27835BRRGHINTER,110000586401.0,PATHEON MANUFACTURING SERVICES LLC PART OF THERMO FISHER SC,5900 MLK JR HWY,GREENVILLE,PITT,NC,27834,35.66016,-77.35802,THERMO FISHER SCIENTIFIC INC,NO,Chemicals,Mercury compounds,NO
2021,27261HGHPN255BE,110000751525.0,KAO SPECIALTIES AMERICAS LLC,243 WOODBINE ST,HIGH POINT,GUILFORD,NC,27260,35.92333,-80.02967,KAO CORP,NO,Chemicals,Ethylene glycol,NO
2021,2858WTRYND182IN,110024441184.0,ROWMARK CUSTOM LAMINATIONS,182 INDUSTRIAL PARK DR,TRENTON,JONES,NC,28585,35.07059,-77.36531,ROWMARK LLC,NO,Plastics and Rubber,Vinyl chloride,YES
2021,27870CHMPNNORTH,110037266990.0,WESTROCK KRAFT PAPER LLC,100 GASTON RD,ROANOKE RAPIDS,HALIFAX,NC,27870,36.476037,-77.643173,WESTROCK CO,NO,Paper,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO
2021,27806TXSGLHIGHW,110000586376.0,PCS PHOSPHATE CO INC,1530 NC HWY 306 S,AURORA,BEAUFORT,NC,27806,35.37745,-76.778816,POTASH HOLDING CO INC,NO,Chemicals,Manganese  And Manganese Compounds,NO
2021,27042HLSTDHWY31,110009844865.0,WIELAND COPPER PRODUCTS LLC,3990 US 311 HWY N,PINE HALL,STOKES,NC,27042,36.342778,-80.044166,WIELAND HOLDINGS INC,NO,Primary Metals,Aluminum (fume or dust),NO
2021,27420GLBRC7300F,110000847601.0,GILBARCO INC,7300 W FRIENDLY AVE,GREENSBORO,GUILFORD,NC,27410,36.08764,-79.9272,VONTIER CORP,NO,Machinery,Manganese,NO
2021,2820WCRLNC34SIL,110011590670.0,FIRST SOURCE WORLDWIDE CHARLOTTE,3400 SILAS AVE,CHARLOTTE,MECKLENBURG,NC,28206,35.25698,-80.81023,FIRST SOURCE WORLDWIDE LLC,NO,Chemical Wholesalers,C.I. Basic Green 4,NO
2021,2878WSTHRN21BUN,110069249101.0,SOUTHERN CONCRETE MATERIALS-WAYNESVILLE PLANT,201 BOUNDARY ST,WAYNESVILLE,HAYWOOD,NC,28786,35.49544,-82.98713,HEDRICK INDUSTRIES,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,27042HLSTDHWY31,110009844865.0,WIELAND COPPER PRODUCTS LLC,3990 US 311 HWY N,PINE HALL,STOKES,NC,27042,36.342778,-80.044166,WIELAND HOLDINGS INC,NO,Primary Metals,Cobalt,YES
2021,27849PRDNCHIGHW,110004027320.0,LEWISTON PROCESSING PLANT,3539 GOVERNORS RD,LEWISTON WOODVILLE,BERTIE,NC,27849,36.140066,-77.224466,PERDUE FARMS INC,NO,Food,Hydrogen sulfide,NO
2021,27801MCFBRATLAN,110018729982.0,SEPRO DISTRIBUTION CENTER,1259 ATLANTIC AVE,ROCKY MOUNT,EDGECOMBE,NC,27801,35.96624,-77.78179,SEPRO CORP,NO,Chemicals,Copper compounds,NO
2021,28677PRNML173MC,110000351306.0,PURINA ANIMAL NUTRITION LLC - STATESVILLE,173 MCNESS RD,STATESVILLE,IREDELL,NC,28677,35.75389,-80.79541,LAND O LAKES INC,NO,Food,Manganese compounds,NO
2021,28311KLLYS6650R,110000349784.0,THE GOODYEAR TIRE & RUBBER CO FAYETTEVILLE PLANT,6650 RAMSEY ST,FAYETTEVILLE,CUMBERLAND,NC,28311,35.17187,-78.86062,THE GOODYEAR TIRE & RUBBER CO,NO,Plastics and Rubber,Zinc compounds,NO
2021,28456FDRLPRIEGE,110009719304.0,INTERNATIONAL PAPER RIEGELWOOD MILL,865 JOHN L.RIEGEL RD,RIEGELWOOD,COLUMBUS,NC,28456,34.3522,-78.2125,INTERNATIONAL PAPER CO,NO,Paper,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO
2021,28402FRTRNHWY42,110009842536.0,FORTRON INDUSTRIES LLC,4600 HWY 421 NORTH,WILMINGTON,NEW HANOVER,NC,28401,34.3138,-77.9801,CELANESE CORP,NO,Chemicals,"1,4-Dichlorobenzene",YES
2021,2750WCRLNS1SUNR,110070500194.0,CAROLINA SUNROCK LLC - BUTNER,100 SUNROCK DR,BUTNER,GRANVILLE,NC,27509,36.1212,-78.76715,THE SUNROCK GROUP INC,NO,Nonmetallic Mineral Product,Mercury  And Mercury Compounds,NO
2021,2877WSTHRN1362W,110001486972.0,SOUTHERN CONCRETE MATERIALS-SYLVA PLANT,1362 W MAIN ST,SYLVA,JACKSON,NC,28779,35.372999,-83.237645,HEDRICK INDUSTRIES,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,28621WYRHSRT3OF,110000740663.0,WEYERHAEUSER NR CO-ELKIN PLANT,524 PRIDE WAY,ELKIN,SURRY,NC,28621,36.26471,-80.78851,WEYERHAEUSER CO,NO,Wood Products,Formaldehyde,YES
2021,28054NRYLC214WE,110000348259.0,LANXESS SOLUTIONS US INC,214 W RUBY AVE,GASTONIA,GASTON,NC,28054,35.243611,-81.1875,LANXESS CORP,NO,Chemicals,Di(2-ethylhexyl) phthalate,YES
2021,28208SHLND3930G,110000349329.0,NEXEO SOLUTIONS LLC,3930 GLENWOOD DR,CHARLOTTE,MECKLENBURG,NC,28208,35.2511,-80.8855,UNIVAR SOLUTIONS USA INC,NO,Chemical Wholesalers,Methanol,NO
2021,28150CHSBR135OL,110000349034.0,METALSAMERICA,135 OLD BOILING SPRINGS RD,SHELBY,CLEVELAND,NC,28152,35.2925,-81.585,PRIME MATERIALS RECOVERY INC,NO,Primary Metals,Copper,NO
2021,28697HLLYF103FA,110000492734.0,TYSON FARMS INC.,704 FACTORY ST,WILKESBORO,WILKES,NC,28697,36.143889,-81.163333,TYSON FOODS INC,NO,Food,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO
2021,2733WSDNTC5618C,110005971779.0,STI POLYMER INC,5618 CLYDE RHYNE DRIVE,SANFORD,LEE,NC,27330,35.549708,-79.181971,NA,NO,Chemicals,Methyl methacrylate,NO
2021,28716CHMPNMAINS,110009846480.0,BLUE RIDGE PAPER PRODUCTS LLC,175 MAIN ST,CANTON,HAYWOOD,NC,28716,35.5349,-82.8421,EVERGREEN PACKAGING GROUP,NO,Paper,Mercury compounds,NO
2021,2759WCPTVR36NRT,110071284169.0,CAPTIVEAIRE SYSTEMS INC,360 NORTHBROOK DR,YOUNGSVILLE,FRANKLIN,NC,27596,36.049586,-78.484613,CAPTIVEAIRE SYSTEMS INC,NO,Fabricated Metals,Nickel,YES
2021,2845WNSHJH3362H,110039019433.0,NASH JOHNSON & SONS FARMS INC ROSE HILL FEED MILL,3362 HWY 117 N,ROSE HILL,DUPLIN,NC,28458,34.855527,-78.036865,HOUSE OF RAEFORD,NO,Food,Copper compounds,NO
2021,2759WCPTVR36NRT,110071284169.0,CAPTIVEAIRE SYSTEMS INC,360 NORTHBROOK DR,YOUNGSVILLE,FRANKLIN,NC,27596,36.049586,-78.484613,CAPTIVEAIRE SYSTEMS INC,NO,Fabricated Metals,Chromium,NO
2021,27253NWSTH448MT,110040987144.0,CANFOR SOUTHERN PINE - GRAHAM PLANT,4408 MT. HERMON-ROCK CREEK RD,GRAHAM,ALAMANCE,NC,27253,36.000833,-79.405,CANFOR SOUTHERN PINE INC,NO,Wood Products,Lead compounds,NO
2021,28530WYRHS371HA,110002440993.0,WEYERHAEUSER CO. GREENVILLE LUMBER FACILITY,371 HANRAHAN RD,GRIFTON,PITT,NC,28530,35.40644,-77.42412,WEYERHAEUSER CO,NO,Wood Products,Methanol,NO
2021,2830WMRCNP318BL,110001476992.0,AMERICAN PHOENIX INC.,318 BLOUNT STREET,FAYETTEVILLE,CUMBERLAND,NC,28301,35.04731,-78.88473,AMERICAN PHOENIX INC,NO,Chemicals,Zinc compounds,NO
2021,27962WYRHSTROWB,110013794000.0,DOMTAR PAPER CO LLC-PLYMOUTH MILL,TROWBRIDGE RD,PLYMOUTH,MARTIN,NC,27962,35.861716,-76.779683,DOMTAR CORP,NO,Paper,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO
2021,27870CHMPNNORTH,110037266990.0,WESTROCK KRAFT PAPER LLC,100 GASTON RD,ROANOKE RAPIDS,HALIFAX,NC,27870,36.476037,-77.643173,WESTROCK CO,NO,Paper,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO
2021,27806TXSGLHIGHW,110000586376.0,PCS PHOSPHATE CO INC,1530 NC HWY 306 S,AURORA,BEAUFORT,NC,27806,35.37745,-76.778816,POTASH HOLDING CO INC,NO,Chemicals,Nickel  And Nickel Compounds,YES
2021,28638CHMCLPOBOX,110000350913.0,RPM WOOD FINISHES GROUP INC,3194 HICKORY BLVD,HUDSON,CALDWELL,NC,28638,35.84148,-81.46758,RPM INTERNATIONAL INC,NO,Chemicals,Certain glycol ethers,NO
2021,27406CHMLC2410R,110000346563.0,CHEMOL CO INC,2300 RANDOLPH AVE,GREENSBORO,GUILFORD,NC,27406,36.04432,-79.78471,THE SEYDEL COS,NO,Chemicals,Ethylene glycol,NO
2021,2733WSDNTC5618C,110005971779.0,STI POLYMER INC,5618 CLYDE RHYNE DRIVE,SANFORD,LEE,NC,27330,35.549708,-79.181971,NA,NO,Chemicals,Methyl acrylate,YES
2021,28621CNTNNRTE3X,110000350842.0,WAYNE FARMS LLC - ELKIN FEEDMILL,10949 NC-268,ELKIN,SURRY,NC,28621,36.2722,-80.7806,CONTINENTAL GRAIN CO,NO,Food,Copper compounds,NO
2021,28716CHMPNMAINS,110009846480.0,BLUE RIDGE PAPER PRODUCTS LLC,175 MAIN ST,CANTON,HAYWOOD,NC,28716,35.5349,-82.8421,EVERGREEN PACKAGING GROUP,NO,Paper,Hydrogen fluoride,NO
2021,2842WSWCST5312H,110001499487.0,S&W CASTLE HAYNE PLANT,5312 HOLLY SHELTER ROAD,CASTLE HAYNE,NEW HANOVER,NC,28429,34.35637,-77.86587,TITAN AMERICA LLC,NO,Nonmetallic Mineral Product,Lead,YES
2021,27298DWRDS323ST,110020516360.0,EDWARDS WOOD PRODUCTS INC.,3230 STALEY STORE RD,LIBERTY,ALAMANCE,NC,27298,35.85687,-79.530762,EDWARDS WOOD PRODUCTS INC,NO,Wood Products,Lead  And Lead Compounds,NO
2021,27886LCTLT2801A,110000347697.0,"LS CABLE & SYSTEM U.S.A., INC.",2901 ANACONDA RD,TARBORO,EDGECOMBE,NC,27886,35.91085,-77.5804,SUPERIOR ESSEX INC,NO,Primary Metals,Antimony compounds,NO
2021,28150HCHSTHWY19,110000586642.0,CNA HOLDINGS LLC-SHELBY,2525 BLACKSBURG RD,GROVER,CLEVELAND,NC,28073,35.209183,-81.52975,CELANESE CORP,NO,Chemicals,Ethylene glycol,NO
2021,27849PRDNCHIGHW,110004027320.0,LEWISTON PROCESSING PLANT,3539 GOVERNORS RD,LEWISTON WOODVILLE,BERTIE,NC,27849,36.140066,-77.224466,PERDUE FARMS INC,NO,Food,Certain glycol ethers,NO
2021,2820WBLDTR122EX,110071284851.0,BLUEDOT-READI-MIX-EXCHANGE (PLANT #104),1022 EXCHANGE ST.,CHARLOTTE,MECKLENBURG,NC,28208,35.272236,-80.904891,BLUEDOT READI-MIX,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,28311KLLYS6650R,110000349784.0,THE GOODYEAR TIRE & RUBBER CO FAYETTEVILLE PLANT,6650 RAMSEY ST,FAYETTEVILLE,CUMBERLAND,NC,28311,35.17187,-78.86062,THE GOODYEAR TIRE & RUBBER CO,NO,Plastics and Rubber,Lead compounds,NO
2021,27419RCHRDPOBOX,110000346769.0,THE PROCTER & GAMBLE MANUFACTURING CO,100 SWING RD,GREENSBORO,GUILFORD,NC,27409,36.0742,-79.91005,THE PROCTER & GAMBLE CO,NO,Chemicals,Nitric acid,NO
2021,28107CRNNG14556,110000724360.0,CORNING INC,14556 HWY 601,MIDLAND,CABARRUS,NC,28107,35.214624,-80.523233,CORNING INC,NO,Nonmetallic Mineral Product,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO
2021,28311KLLYS6650R,110000349784.0,THE GOODYEAR TIRE & RUBBER CO FAYETTEVILLE PLANT,6650 RAMSEY ST,FAYETTEVILLE,CUMBERLAND,NC,28311,35.17187,-78.86062,THE GOODYEAR TIRE & RUBBER CO,NO,Plastics and Rubber,Polycyclic aromatic compounds,YES
2021,27042HLSTDHWY31,110009844865.0,WIELAND COPPER PRODUCTS LLC,3990 US 311 HWY N,PINE HALL,STOKES,NC,27042,36.342778,-80.044166,WIELAND HOLDINGS INC,NO,Primary Metals,Arsenic,YES
2021,28052WXDNCNORTH,110000586544.0,MANN+HUMMEL FILTRATION TECHNOLOGY - ALLEN PLANT,2900 NW BLVD,GASTONIA,GASTON,NC,28052,35.27638,-81.22267,MANN+HUMMEL USA INC,NO,Transportation Equipment,Polycyclic aromatic compounds,YES
2021,27407BRLNG6008H,110012656697.0,ALBERDINGK BOLEY INC,6008 WEST GATE CITY BOULEVARD,GREENSBORO,GUILFORD,NC,27407,36.00477,-79.90461,NA,NO,Chemicals,Diisocyanates,NO
2021,27806TXSGLHIGHW,110000586376.0,PCS PHOSPHATE CO INC,1530 NC HWY 306 S,AURORA,BEAUFORT,NC,27806,35.37745,-76.778816,POTASH HOLDING CO INC,NO,Chemicals,Ammonia,NO
2021,27013FRGHTHWY70,110000345083.0,DAIMLER TRUCKS NA LLC-CLEVELAND,11550 STATESVILLE BLVD,CLEVELAND,ROWAN,NC,27013,35.72916,-80.68949,DAIMLER TRUCKS NORTH AMERICA LLC,NO,Transportation Equipment,n-Butyl alcohol,NO
2021,2811WSWSCN812SE,110071284884.0,SWS CONCRETE-MONROE PLANT,812 SEYMOURE STREET,MONROE,UNION,NC,28110,34.99615,-80.566409,STEVENSON-WEIR/SOUTHERN LLC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,27105WSTNG3050W,110013398411.0,SIEMENS ENERGY WINSTON SERVICE CENTER,3050 WESTINGHOUSE RD,RURAL HALL,FORSYTH,NC,27045,36.23172,-80.32213,SIEMENS ENERGY INC,NO,Machinery,Copper,NO
2021,28352MNVLLPOBOX,110000349980.0,RAILROAD FRICTION PRODUCTS CORP,13601 AIRPORT RD,MAXTON,SCOTLAND,NC,28364,34.762788,-79.370238,WABTEC CORP,NO,Transportation Equipment,Aluminum oxide (fibrous forms),NO
2021,27302GCXXX6801I,110000346144.0,INDUSTRIAL CONNECTIONS & SOLUTIONS LLC,6801 INDUSTRIAL DR,MEBANE,ORANGE,NC,27302,36.07902,-79.23383,ABB INC,NO,Electrical Equipment,Chromium,NO
2021,27573LSNPC10475,110000492636.0,LOUISIANA PACIFIC CORP. ROXBOR O OSB,10475 BOSTON RD,ROXBORO,PERSON,NC,27574,36.52113,-78.90658,LOUISIANA PACIFIC CORP,NO,Wood Products,Acetaldehyde,YES
2021,28016LTHMCHWY16,110056969883.0,LIVENT USA CORP,HWY 161,BESSEMER CITY,GASTON,NC,28016,35.283468,-81.295636,LIVENT USA CORP,NO,Chemicals,Methanol,NO
2021,27870CHMPNNORTH,110037266990.0,WESTROCK KRAFT PAPER LLC,100 GASTON RD,ROANOKE RAPIDS,HALIFAX,NC,27870,36.476037,-77.643173,WESTROCK CO,NO,Paper,Formaldehyde,YES
2021,2816WSTHRN6941Q,110070068088.0,SWS CONCRETE-LAKE NORMAN PLANT,6963 QUARRY LN,STANLEY,LINCOLN,NC,28164,35.42896,-81.01571,STEVENSON-WEIR/SOUTHERN LLC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,28451CTNGSRTE74,110004045701.0,COATINGS & ADHESIVES CORP,1901 POPULAR ST NE,LELAND,BRUNSWICK,NC,28451,34.251633,-78.070816,NA,NO,Chemicals,Ammonia,NO
2021,27263THMSB715WF,110000345939.0,THOMAS BUILT BUSES INC,715 W FAIRFIELD RD,HIGH POINT,GUILFORD,NC,27263,35.92156,-79.99726,DAIMLER TRUCKS NORTH AMERICA LLC,NO,Transportation Equipment,Manganese,NO
2021,27263THMSB715WF,110000345939.0,THOMAS BUILT BUSES INC,715 W FAIRFIELD RD,HIGH POINT,GUILFORD,NC,27263,35.92156,-79.99726,DAIMLER TRUCKS NORTH AMERICA LLC,NO,Transportation Equipment,Ethylene glycol,NO
2021,28678CRLNW165HA,110022904794.0,BESTWAY SOUTH INC,165 HALYBURTON RD,STONY POINT,IREDELL,NC,28678,35.85713,-81.03275,BURNCO COLORADO LLC,NO,Wood Products,Copper compounds,NO
2021,28748DYNMC14MRR,110037142687.0,DYNAMIC SYSTEMS INC,104 MORROW BRANCH RD,LEICESTER,MADISON,NC,28748,35.662,-82.8153,NA,NO,Plastics and Rubber,Diisocyanates,NO
2021,28164BLMNC7733L,110009857994.0,BLUM INC,7733 OLD PLANK RD,STANLEY,LINCOLN,NC,28164,35.41719,-81.01301,NA,NO,Fabricated Metals,Nickel,YES
2021,2788WSPNGX32ANA,110004055815.0,SPIN MASTER INC.,3002 ANACONDA RD,TARBORO,EDGECOMBE,NC,27886,35.91145,-77.5877,SPIN MASTER US HOLDINGS INC,NO,Plastics and Rubber,Sodium nitrite,NO
2021,27050RJRYN7855A,110000345225.0,R J REYNOLDS TOBACCO CO TVILL,7855 KING TOBACCOVILLE RD,TOBACCOVILLE,FORSYTH,NC,27050,36.233605,-80.365201,REYNOLDS AMERICAN INC,NO,Tobacco,Nicotine and salts,NO
2021,28716CHMPNMAINS,110009846480.0,BLUE RIDGE PAPER PRODUCTS LLC,175 MAIN ST,CANTON,HAYWOOD,NC,28716,35.5349,-82.8421,EVERGREEN PACKAGING GROUP,NO,Paper,Polycyclic aromatic compounds,YES
2021,2873WGFLNM49FER,110069993050.0,LINAMAR LIGHT METALS-MR,490 FERNCLIFF PARK DRIVE,MILLS RIVER,HENDERSON,NC,28732,35.427569,-82.542922,NA,NO,Primary Metals,Lead,YES
2021,28516SMRNCPINEY,110015680976.0,U.S. MARINE CORPS MCAS CHERRY PT - BT11 BOMBING RANGE - RNGE,PINEY ISLAND BT11 BOMBING RANGE,PINEY ISLAND,CARTERET,NC,28516,34.98,-76.43666,US DEPARTMENT OF DEFENSE,YES,Other,Copper,NO
2021,28516SMRNCPINEY,110015680976.0,U.S. MARINE CORPS MCAS CHERRY PT - BT11 BOMBING RANGE - RNGE,PINEY ISLAND BT11 BOMBING RANGE,PINEY ISLAND,CARTERET,NC,28516,34.98,-76.43666,US DEPARTMENT OF DEFENSE,YES,Other,Lead,YES
